osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,506032010,apartments,596.0,51.114172,71.419957,219.8,,manual,https://www.openstreetmap.org/way/506032010
way,240147726,apartments,594.0,51.156734,71.491993,219.4,,manual,https://www.openstreetmap.org/way/240147726
way,30012454,apartments,594.0,51.172037,71.416917,219.3,,manual,https://www.openstreetmap.org/way/30012454
way,30637477,apartments,593.0,51.179812,71.419163,219.2,,manual,https://www.openstreetmap.org/way/30637477
way,167300586,apartments,586.0,51.151625,71.501911,217.9,,manual,https://www.openstreetmap.org/way/167300586
way,243067369,apartments,586.0,51.125114,71.410943,217.9,,manual,https://www.openstreetmap.org/way/243067369
way,243067370,apartments,586.0,51.124699,71.411279,217.9,,manual,https://www.openstreetmap.org/way/243067370
way,1454611373,construction,7558.0,51.135855,71.406768,217.3,,manual,https://www.openstreetmap.org/way/1454611373
way,164954408,apartments,582.0,51.205397,71.362975,217.1,,manual,https://www.openstreetmap.org/way/164954408
way,240147725,apartments,578.0,51.156448,71.492352,216.4,,manual,https://www.openstreetmap.org/way/240147725
way,1100946329,apartments,577.0,51.132921,71.433351,216.1,,manual,https://www.openstreetmap.org/way/1100946329
way,241206141,apartments,576.0,51.167683,71.41129,216.0,,manual,https://www.openstreetmap.org/way/241206141
way,854901352,hangar,2910.0,51.193042,71.468956,215.8,,manual,https://www.openstreetmap.org/way/854901352
way,915683057,apartments,573.0,51.112091,71.415804,215.5,,manual,https://www.openstreetmap.org/way/915683057
way,1093128718,apartments,573.0,51.159482,71.374964,215.5,,manual,https://www.openstreetmap.org/way/1093128718
way,240147723,apartments,573.0,51.156084,71.492009,215.4,,manual,https://www.openstreetmap.org/way/240147723
way,1512939118,apartments,562.0,51.172556,71.402954,213.4,,manual,https://www.openstreetmap.org/way/1512939118
way,167298123,apartments,560.0,51.154237,71.503905,213.0,,manual,https://www.openstreetmap.org/way/167298123
way,1503619969,apartments,556.0,51.125239,71.485687,212.2,,manual,https://www.openstreetmap.org/way/1503619969
way,30659058,apartments,551.0,51.20024,71.389992,211.3,,manual,https://www.openstreetmap.org/way/30659058
way,1100946330,apartments,549.0,51.133264,71.431278,210.9,,manual,https://www.openstreetmap.org/way/1100946330
way,1214266420,apartments,545.0,51.097153,71.386193,210.1,,manual,https://www.openstreetmap.org/way/1214266420
way,1214266419,apartments,545.0,51.099105,71.38689,210.1,,manual,https://www.openstreetmap.org/way/1214266419
way,1076838420,apartments,545.0,51.125403,71.409643,210.1,,manual,https://www.openstreetmap.org/way/1076838420
way,1478765470,apartments,544.0,51.105063,71.351487,209.9,,manual,https://www.openstreetmap.org/way/1478765470
way,1478765468,apartments,544.0,51.104831,71.35252,209.8,,manual,https://www.openstreetmap.org/way/1478765468
way,1431684606,apartments,540.0,51.13232,71.433288,209.1,,manual,https://www.openstreetmap.org/way/1431684606
way,1100946331,apartments,540.0,51.132664,71.430978,209.1,,manual,https://www.openstreetmap.org/way/1100946331
way,734485545,apartments,537.0,51.085291,71.430718,208.6,,manual,https://www.openstreetmap.org/way/734485545
way,1038182715,apartments,533.0,51.14345,71.376631,207.8,,manual,https://www.openstreetmap.org/way/1038182715
way,1038182716,apartments,533.0,51.143478,71.377701,207.8,,manual,https://www.openstreetmap.org/way/1038182716
way,30014109,apartments,531.0,51.189793,71.407539,207.5,,manual,https://www.openstreetmap.org/way/30014109
way,1076775776,construction,6871.0,51.074914,71.392838,207.2,,manual,https://www.openstreetmap.org/way/1076775776
way,1104766577,yes,42751.0,51.167225,71.527893,206.8,,manual,https://www.openstreetmap.org/way/1104766577
way,24805437,school,2662.0,51.195834,71.398741,206.4,,manual,https://www.openstreetmap.org/way/24805437
way,1077477600,apartments,523.0,51.099703,71.427677,205.8,,manual,https://www.openstreetmap.org/way/1077477600
way,1459345545,no,42308.0,51.07399,71.383103,205.7,,manual,https://www.openstreetmap.org/way/1459345545
way,1077477599,apartments,521.0,51.099211,71.427476,205.4,,manual,https://www.openstreetmap.org/way/1077477599
way,734485544,apartments,520.0,51.084716,71.430499,205.3,,manual,https://www.openstreetmap.org/way/734485544
way,259505141,commercial,4638.0,51.204647,71.487566,204.3,,manual,https://www.openstreetmap.org/way/259505141
way,1530050669,office,1658.0,51.122996,71.434227,203.6,,manual,https://www.openstreetmap.org/way/1530050669
way,1103224518,apartments,511.0,51.132524,71.431761,203.5,,manual,https://www.openstreetmap.org/way/1103224518
way,1431684605,apartments,511.0,51.132415,71.432524,203.5,,manual,https://www.openstreetmap.org/way/1431684605
way,1478770897,school,2587.0,51.108461,71.386538,203.5,,manual,https://www.openstreetmap.org/way/1478770897
relation,8661612,commercial,4570.0,51.164688,71.442071,202.8,,manual,https://www.openstreetmap.org/relation/8661612
way,1547293577,construction,6503.0,51.129265,71.308874,201.6,,manual,https://www.openstreetmap.org/way/1547293577
way,1424189367,apartments,501.0,51.12905,71.383311,201.4,,manual,https://www.openstreetmap.org/way/1424189367
way,1424189368,apartments,501.0,51.128708,71.383768,201.4,,manual,https://www.openstreetmap.org/way/1424189368
way,30013962,apartments,501.0,51.192251,71.403628,201.4,,manual,https://www.openstreetmap.org/way/30013962
way,30659060,apartments,499.0,51.199719,71.391547,201.1,,manual,https://www.openstreetmap.org/way/30659060
way,318833586,yes,40316.0,51.208006,71.443,200.8,,manual,https://www.openstreetmap.org/way/318833586
way,167301068,school,2515.0,51.151891,71.50353,200.6,,manual,https://www.openstreetmap.org/way/167301068
way,1424085299,apartments,497.0,51.116201,71.509754,200.6,,manual,https://www.openstreetmap.org/way/1424085299
way,30659037,apartments,495.0,51.199176,71.391873,200.2,,manual,https://www.openstreetmap.org/way/30659037
way,1100947267,apartments,494.0,51.111062,71.501309,200.0,,manual,https://www.openstreetmap.org/way/1100947267
way,1424084601,apartments,493.0,51.115498,71.499237,199.8,,manual,https://www.openstreetmap.org/way/1424084601
way,1424084595,apartments,492.0,51.119302,71.500757,199.7,,manual,https://www.openstreetmap.org/way/1424084595
way,1424101222,construction,6366.0,51.113935,71.496011,199.5,,manual,https://www.openstreetmap.org/way/1424101222
way,1149340635,apartments,491.0,51.098933,71.433109,199.4,,manual,https://www.openstreetmap.org/way/1149340635
way,30659059,apartments,488.0,51.199959,71.390789,198.7,,manual,https://www.openstreetmap.org/way/30659059
way,1089059406,apartments,486.0,51.15709,71.47486,198.4,,manual,https://www.openstreetmap.org/way/1089059406
way,1430223189,apartments,481.0,51.115313,71.467511,197.3,,manual,https://www.openstreetmap.org/way/1430223189
way,1424091428,apartments,470.0,51.159549,71.397215,195.0,,manual,https://www.openstreetmap.org/way/1424091428
way,923613795,apartments,464.0,51.170357,71.399355,193.9,,manual,https://www.openstreetmap.org/way/923613795
way,30659023,apartments,460.0,51.196495,71.398095,193.1,,manual,https://www.openstreetmap.org/way/30659023
way,158630912,apartments,455.0,51.160357,71.426014,192.0,,manual,https://www.openstreetmap.org/way/158630912
way,236541579,hangar,2285.0,51.03778,71.475841,191.2,,manual,https://www.openstreetmap.org/way/236541579
way,1148721830,pavilion,4058.0,51.126906,71.395994,191.1,,manual,https://www.openstreetmap.org/way/1148721830
way,236541576,hangar,2268.0,51.037526,71.476249,190.5,,manual,https://www.openstreetmap.org/way/236541576
way,1103224579,apartments,446.0,51.083784,71.42364,190.2,,manual,https://www.openstreetmap.org/way/1103224579
way,30637454,apartments,446.0,51.18028,71.416543,190.2,,manual,https://www.openstreetmap.org/way/30637454
way,915699468,apartments,444.0,51.099571,71.426856,189.5,,manual,https://www.openstreetmap.org/way/915699468
way,1475406193,construction,5676.0,51.110575,71.424591,188.3,,manual,https://www.openstreetmap.org/way/1475406193
way,1103224581,apartments,435.0,51.084908,71.42404,187.8,,manual,https://www.openstreetmap.org/way/1103224581
way,1103224580,apartments,432.0,51.084369,71.423846,187.0,,manual,https://www.openstreetmap.org/way/1103224580
way,236541581,hangar,2176.0,51.038038,71.475416,186.6,,manual,https://www.openstreetmap.org/way/236541581
way,1458288973,construction,5571.0,51.116076,71.504011,186.6,,manual,https://www.openstreetmap.org/way/1458288973
way,30637475,apartments,426.0,51.180359,71.419458,185.8,,manual,https://www.openstreetmap.org/way/30637475
way,1547354177,construction,5412.0,51.03487,71.460394,183.9,,manual,https://www.openstreetmap.org/way/1547354177
way,1076838601,office,1350.0,51.11672,71.404209,183.7,,manual,https://www.openstreetmap.org/way/1076838601
way,1479984367,office,1344.0,51.090197,71.471341,183.3,,manual,https://www.openstreetmap.org/way/1479984367
way,30659012,apartments,414.0,51.194254,71.400171,183.2,,manual,https://www.openstreetmap.org/way/30659012
way,1089447288,office,1333.0,51.133142,71.432372,182.5,,manual,https://www.openstreetmap.org/way/1089447288
way,1076775777,construction,5316.0,51.074972,71.394678,182.3,,manual,https://www.openstreetmap.org/way/1076775777
way,258536533,yes,32809.0,51.187409,71.480923,181.1,,manual,https://www.openstreetmap.org/way/258536533
way,241206140,apartments,402.0,51.168495,71.414827,180.5,,manual,https://www.openstreetmap.org/way/241206140
way,241206144,apartments,402.0,51.168102,71.411085,180.4,,manual,https://www.openstreetmap.org/way/241206144
way,1467797218,construction,5196.0,51.131836,71.373829,180.2,,manual,https://www.openstreetmap.org/way/1467797218
way,318833650,yes,32467.0,51.207363,71.438407,180.2,,manual,https://www.openstreetmap.org/way/318833650
way,1475410930,construction,5183.0,51.104178,71.386765,180.0,,manual,https://www.openstreetmap.org/way/1475410930
way,1475409329,construction,5151.0,51.109492,71.385204,179.4,,manual,https://www.openstreetmap.org/way/1475409329
way,30637468,apartments,397.0,51.181176,71.418489,179.4,,manual,https://www.openstreetmap.org/way/30637468
way,30658958,apartments,395.0,51.191899,71.414375,179.0,,manual,https://www.openstreetmap.org/way/30658958
way,30637515,apartments,392.0,51.179052,71.412333,178.1,,manual,https://www.openstreetmap.org/way/30637515
way,1089868527,apartments,391.0,51.097582,71.426854,178.0,,manual,https://www.openstreetmap.org/way/1089868527
way,1116705505,residential,258.0,51.139226,71.436218,176.7,,manual,https://www.openstreetmap.org/way/1116705505
way,39020547,apartments,383.0,51.196876,71.389331,176.2,,manual,https://www.openstreetmap.org/way/39020547
way,167298125,apartments,383.0,51.153709,71.5039,176.1,,manual,https://www.openstreetmap.org/way/167298125
way,506032634,public,1937.0,51.109871,71.427932,176.0,,manual,https://www.openstreetmap.org/way/506032634
way,1424107148,construction,4942.0,51.100104,71.439061,175.7,,manual,https://www.openstreetmap.org/way/1424107148
way,30659036,apartments,381.0,51.199462,71.39236,175.7,,manual,https://www.openstreetmap.org/way/30659036
way,1475407673,office,1229.0,51.107767,71.3918,175.3,,manual,https://www.openstreetmap.org/way/1475407673
way,30637467,apartments,379.0,51.181261,71.419201,175.2,,manual,https://www.openstreetmap.org/way/30637467
way,1477798382,construction,4910.0,51.099249,71.380153,175.2,,manual,https://www.openstreetmap.org/way/1477798382
way,30637474,apartments,379.0,51.180262,71.418577,175.2,,manual,https://www.openstreetmap.org/way/30637474
way,258628267,yes,30660.0,51.18949,71.509953,175.1,,manual,https://www.openstreetmap.org/way/258628267
way,1076764147,residential,253.0,51.087614,71.432704,175.0,,manual,https://www.openstreetmap.org/way/1076764147
way,1088449008,commercial,3405.0,51.165153,71.431254,175.0,,manual,https://www.openstreetmap.org/way/1088449008
way,39020546,apartments,376.0,51.197015,71.388637,174.5,,manual,https://www.openstreetmap.org/way/39020546
way,428784866,commercial,3377.0,51.155351,71.409957,174.3,,manual,https://www.openstreetmap.org/way/428784866
way,1117038176,industrial,30334.0,51.138626,71.576649,174.2,,manual,https://www.openstreetmap.org/way/1117038176
way,167298126,apartments,371.0,51.153915,71.504368,173.4,,manual,https://www.openstreetmap.org/way/167298126
way,1546902181,construction,4788.0,51.081041,71.397687,173.0,,manual,https://www.openstreetmap.org/way/1546902181
way,1100946263,school,1863.0,51.167038,71.433244,172.6,,manual,https://www.openstreetmap.org/way/1100946263
way,1087935165,apartments,364.0,51.171358,71.404203,171.8,,manual,https://www.openstreetmap.org/way/1087935165
way,1087935162,apartments,364.0,51.171687,71.405165,171.8,,manual,https://www.openstreetmap.org/way/1087935162
way,1087935161,apartments,364.0,51.171466,71.405227,171.8,,manual,https://www.openstreetmap.org/way/1087935161
way,1087935164,apartments,364.0,51.171581,71.404143,171.8,,manual,https://www.openstreetmap.org/way/1087935164
way,1077944425,office,1180.0,51.114564,71.401217,171.8,,manual,https://www.openstreetmap.org/way/1077944425
way,1373679753,construction,4708.0,51.073029,71.424229,171.5,,manual,https://www.openstreetmap.org/way/1373679753
way,30659057,apartments,362.0,51.198466,71.387752,171.2,,manual,https://www.openstreetmap.org/way/30659057
way,1424101925,construction,4683.0,51.11767,71.494147,171.1,,manual,https://www.openstreetmap.org/way/1424101925
way,1546810618,construction,4645.0,51.085997,71.381757,170.4,,manual,https://www.openstreetmap.org/way/1546810618
relation,18901938,yes,28503.0,51.072907,71.409672,168.8,,manual,https://www.openstreetmap.org/relation/18901938
way,563003073,office,1137.0,51.14865,71.485983,168.6,,manual,https://www.openstreetmap.org/way/563003073
way,1103224582,apartments,351.0,51.085477,71.424155,168.5,,manual,https://www.openstreetmap.org/way/1103224582
way,1036800109,apartments,349.0,51.162669,71.536438,168.1,,manual,https://www.openstreetmap.org/way/1036800109
way,1424200263,construction,4487.0,51.120526,71.361075,167.5,,manual,https://www.openstreetmap.org/way/1424200263
way,1424200246,construction,4476.0,51.120866,71.392806,167.3,,manual,https://www.openstreetmap.org/way/1424200246
way,243053678,residential,226.0,51.13933,71.437068,165.5,,manual,https://www.openstreetmap.org/way/243053678
way,1479491294,construction,4373.0,51.12302,71.366323,165.3,,manual,https://www.openstreetmap.org/way/1479491294
relation,21180974,construction,4346.0,51.060934,71.389737,164.8,,manual,https://www.openstreetmap.org/relation/21180974
way,1547179260,construction,4335.0,51.148849,71.345176,164.6,,manual,https://www.openstreetmap.org/way/1547179260
way,1424200251,construction,4325.0,51.129878,71.3721,164.4,,manual,https://www.openstreetmap.org/way/1424200251
way,1096315275,school,1685.0,51.132828,71.390385,164.2,,manual,https://www.openstreetmap.org/way/1096315275
way,30659055,apartments,332.0,51.199104,71.388278,164.0,,manual,https://www.openstreetmap.org/way/30659055
way,1190550040,construction,4304.0,51.11088,71.520789,164.0,,manual,https://www.openstreetmap.org/way/1190550040
way,1459987178,yes,26860.0,51.132579,71.601751,163.9,,manual,https://www.openstreetmap.org/way/1459987178
way,1089701431,apartments,330.0,51.111719,71.415752,163.5,,manual,https://www.openstreetmap.org/way/1089701431
way,1424200265,construction,4266.0,51.127261,71.356866,163.3,,manual,https://www.openstreetmap.org/way/1424200265
way,1477798380,construction,4216.0,51.100805,71.380919,162.3,,manual,https://www.openstreetmap.org/way/1477798380
way,241226115,apartments,325.0,51.161367,71.445246,162.2,,manual,https://www.openstreetmap.org/way/241226115
way,1547024753,construction,4178.0,51.122458,71.357054,161.6,,manual,https://www.openstreetmap.org/way/1547024753
way,1475410928,construction,4107.0,51.10897,71.390753,160.2,,manual,https://www.openstreetmap.org/way/1475410928
way,30659018,apartments,311.0,51.194256,71.399592,158.6,,manual,https://www.openstreetmap.org/way/30659018
way,241248714,apartments,310.0,51.154492,71.493719,158.5,,manual,https://www.openstreetmap.org/way/241248714
way,1425752334,construction,4016.0,51.136927,71.394786,158.4,,manual,https://www.openstreetmap.org/way/1425752334
way,506033329,school,1561.0,51.099516,71.433757,158.1,,manual,https://www.openstreetmap.org/way/506033329
way,111923890,office,996.0,51.153055,71.43925,157.8,,manual,https://www.openstreetmap.org/way/111923890
way,486561787,commercial,2766.0,51.1222,71.429183,157.8,,manual,https://www.openstreetmap.org/way/486561787
way,1475410929,construction,3981.0,51.110762,71.392006,157.7,,manual,https://www.openstreetmap.org/way/1475410929
way,1546904913,construction,3971.0,51.080494,71.488053,157.5,,manual,https://www.openstreetmap.org/way/1546904913
way,243053599,residential,204.0,51.139409,71.437594,157.1,,manual,https://www.openstreetmap.org/way/243053599
way,566005453,residential,204.0,51.184159,71.367729,156.9,,manual,https://www.openstreetmap.org/way/566005453
way,1475409325,construction,3920.0,51.113046,71.388063,156.5,,manual,https://www.openstreetmap.org/way/1475409325
way,30014191,apartments,301.0,51.188477,71.409708,156.1,,manual,https://www.openstreetmap.org/way/30014191
way,919012385,office,973.0,51.131525,71.391341,156.0,,manual,https://www.openstreetmap.org/way/919012385
way,1547179239,construction,3890.0,51.1323,71.358696,155.9,,manual,https://www.openstreetmap.org/way/1547179239
way,1478765473,construction,3876.0,51.104182,71.359911,155.6,,manual,https://www.openstreetmap.org/way/1478765473
way,1479491293,construction,3862.0,51.12383,71.359555,155.4,,manual,https://www.openstreetmap.org/way/1479491293
way,240921065,office,964.0,51.146698,71.411188,155.3,,manual,https://www.openstreetmap.org/way/240921065
way,243053765,residential,199.0,51.139686,71.436944,155.2,,manual,https://www.openstreetmap.org/way/243053765
way,1424200259,construction,3826.0,51.121853,71.358746,154.6,,manual,https://www.openstreetmap.org/way/1424200259
way,243054043,residential,197.0,51.139112,71.435426,154.5,,manual,https://www.openstreetmap.org/way/243054043
way,30659062,apartments,294.0,51.200563,71.38932,154.3,,manual,https://www.openstreetmap.org/way/30659062
way,30637541,apartments,293.0,51.172435,71.421103,154.1,,manual,https://www.openstreetmap.org/way/30637541
way,1430333633,construction,3791.0,51.115328,71.462288,153.9,,manual,https://www.openstreetmap.org/way/1430333633
way,1116705504,residential,195.0,51.13994,71.438588,153.8,,manual,https://www.openstreetmap.org/way/1116705504
way,923286962,government,1168.0,51.170455,71.408327,153.8,,manual,https://www.openstreetmap.org/way/923286962
way,1116705503,residential,195.0,51.139829,71.439323,153.8,,manual,https://www.openstreetmap.org/way/1116705503
way,243053892,residential,195.0,51.139843,71.437956,153.8,,manual,https://www.openstreetmap.org/way/243053892
way,1546900037,construction,3771.0,51.063097,71.392058,153.5,,manual,https://www.openstreetmap.org/way/1546900037
way,30659016,apartments,291.0,51.193981,71.400529,153.5,,manual,https://www.openstreetmap.org/way/30659016
way,243053846,residential,195.0,51.139772,71.437471,153.5,,manual,https://www.openstreetmap.org/way/243053846
way,243053910,residential,195.0,51.139605,71.436376,153.4,,manual,https://www.openstreetmap.org/way/243053910
way,1124566847,yes,23382.0,51.210149,71.422239,152.9,,manual,https://www.openstreetmap.org/way/1124566847
way,1475405552,construction,3740.0,51.11483,71.464387,152.9,,manual,https://www.openstreetmap.org/way/1475405552
way,30637549,apartments,286.0,51.172788,71.412795,152.3,,manual,https://www.openstreetmap.org/way/30637549
way,737833555,hangar,1450.0,51.236093,71.367122,152.3,,manual,https://www.openstreetmap.org/way/737833555
way,243053666,residential,191.0,51.139526,71.435816,152.0,,manual,https://www.openstreetmap.org/way/243053666
way,1547179250,construction,3682.0,51.143422,71.363262,151.7,,manual,https://www.openstreetmap.org/way/1547179250
way,30659022,apartments,283.0,51.194534,71.398704,151.4,,manual,https://www.openstreetmap.org/way/30659022
way,30637543,apartments,283.0,51.172518,71.421785,151.3,,manual,https://www.openstreetmap.org/way/30637543
way,30658983,apartments,283.0,51.189794,71.417627,151.3,,manual,https://www.openstreetmap.org/way/30658983
way,1425752349,construction,3653.0,51.135808,71.388005,151.1,,manual,https://www.openstreetmap.org/way/1425752349
way,1179897350,industrial,22785.0,51.131737,71.606797,150.9,,manual,https://www.openstreetmap.org/way/1179897350
way,242016637,residential,187.0,51.196332,71.43882,150.5,,manual,https://www.openstreetmap.org/way/242016637
way,1431546731,construction,3609.0,51.080238,71.438674,150.2,,manual,https://www.openstreetmap.org/way/1431546731
way,230361895,commercial,2503.0,51.131092,71.418525,150.1,,manual,https://www.openstreetmap.org/way/230361895
way,243053617,residential,186.0,51.139497,71.43808,150.1,,manual,https://www.openstreetmap.org/way/243053617
way,158630918,apartments,277.0,51.16078,71.425666,149.9,,manual,https://www.openstreetmap.org/way/158630918
way,1475405553,construction,3579.0,51.116319,71.462304,149.6,,manual,https://www.openstreetmap.org/way/1475405553
way,1479592251,construction,3575.0,51.147531,71.35862,149.5,,manual,https://www.openstreetmap.org/way/1479592251
way,1424101223,construction,3570.0,51.114962,71.495302,149.4,,manual,https://www.openstreetmap.org/way/1424101223
way,241090081,school,1393.0,51.17773,71.391662,149.3,,manual,https://www.openstreetmap.org/way/241090081
way,1096315276,school,1391.0,51.132584,71.389975,149.2,,manual,https://www.openstreetmap.org/way/1096315276
way,1431748350,construction,3555.0,51.165171,71.389857,149.1,,manual,https://www.openstreetmap.org/way/1431748350
way,1424659296,construction,3549.0,51.130129,71.460811,148.9,,manual,https://www.openstreetmap.org/way/1424659296
way,1214266399,industrial,22032.0,51.157639,71.541287,148.4,,manual,https://www.openstreetmap.org/way/1214266399
way,566005454,residential,182.0,51.184505,71.365114,148.4,,manual,https://www.openstreetmap.org/way/566005454
way,30659020,apartments,271.0,51.194401,71.399124,148.2,,manual,https://www.openstreetmap.org/way/30659020
way,1430345319,construction,3510.0,51.118074,71.491263,148.1,,manual,https://www.openstreetmap.org/way/1430345319
way,1217234030,yes,21692.0,51.229161,71.359524,147.3,,manual,https://www.openstreetmap.org/way/1217234030
way,1484250141,train_station,2406.0,51.106054,71.408995,147.2,,manual,https://www.openstreetmap.org/way/1484250141
way,240938595,apartments,263.0,51.163012,71.420588,145.9,,manual,https://www.openstreetmap.org/way/240938595
way,1088181986,office,848.0,51.16849,71.414315,145.6,,manual,https://www.openstreetmap.org/way/1088181986
way,1392843748,commercial,2356.0,51.112268,71.403658,145.6,,manual,https://www.openstreetmap.org/way/1392843748
way,1337015103,yes,21105.0,51.035822,71.460435,145.3,,manual,https://www.openstreetmap.org/way/1337015103
way,217676871,yes,20933.0,51.151668,71.451224,144.7,,manual,https://www.openstreetmap.org/way/217676871
way,566005463,residential,173.0,51.185816,71.367508,144.5,,manual,https://www.openstreetmap.org/way/566005463
way,1431546749,construction,3333.0,51.169036,71.369726,144.3,,manual,https://www.openstreetmap.org/way/1431546749
way,1477798381,construction,3328.0,51.101342,71.380306,144.2,,manual,https://www.openstreetmap.org/way/1477798381
way,1430229097,construction,3314.0,51.114045,71.474346,143.9,,manual,https://www.openstreetmap.org/way/1430229097
way,727378022,hangar,1280.0,51.203715,71.438268,143.1,,manual,https://www.openstreetmap.org/way/727378022
way,1424102500,construction,3249.0,51.115776,71.522005,142.5,,manual,https://www.openstreetmap.org/way/1424102500
way,1431748355,construction,3240.0,51.164753,71.394778,142.3,,manual,https://www.openstreetmap.org/way/1431748355
way,216575959,industrial,19973.0,51.197697,71.436542,141.3,,manual,https://www.openstreetmap.org/way/216575959
way,1546810616,construction,3184.0,51.086628,71.38021,141.1,,manual,https://www.openstreetmap.org/way/1546810616
way,1089701447,university,791.0,51.089789,71.399724,140.6,,manual,https://www.openstreetmap.org/way/1089701447
way,1089701448,university,791.0,51.089914,71.398824,140.6,,manual,https://www.openstreetmap.org/way/1089701448
way,1089701449,university,791.0,51.090047,71.397939,140.6,,manual,https://www.openstreetmap.org/way/1089701449
way,1089701450,university,790.0,51.090176,71.397037,140.6,,manual,https://www.openstreetmap.org/way/1089701450
way,258536494,yes,19746.0,51.186427,71.487201,140.5,,manual,https://www.openstreetmap.org/way/258536494
way,30659049,apartments,243.0,51.199081,71.389205,140.3,,manual,https://www.openstreetmap.org/way/30659049
way,1431630904,construction,3140.0,51.102235,71.502748,140.1,,manual,https://www.openstreetmap.org/way/1431630904
way,240873345,yes,19559.0,51.120774,71.472046,139.9,,manual,https://www.openstreetmap.org/way/240873345
way,262348687,retail,4880.0,51.201701,71.485433,139.7,,manual,https://www.openstreetmap.org/way/262348687
way,257962278,residential,160.0,51.178079,71.365128,139.3,,manual,https://www.openstreetmap.org/way/257962278
way,647598338,residential,160.0,51.178132,71.364913,139.3,,manual,https://www.openstreetmap.org/way/647598338
way,1430345314,construction,3096.0,51.119981,71.495579,139.1,,manual,https://www.openstreetmap.org/way/1430345314
way,1546902184,construction,3073.0,51.08062,71.43773,138.6,,manual,https://www.openstreetmap.org/way/1546902184
way,1424200260,construction,3062.0,51.121852,71.360554,138.3,,manual,https://www.openstreetmap.org/way/1424200260
way,1424115296,construction,3050.0,51.1257,71.419169,138.1,,manual,https://www.openstreetmap.org/way/1424115296
way,419217661,yes,18921.0,51.057857,71.38851,137.6,,manual,https://www.openstreetmap.org/way/419217661
way,1475412153,construction,3015.0,51.099594,71.446819,137.3,,manual,https://www.openstreetmap.org/way/1475412153
way,1424107146,construction,3001.0,51.098066,71.44506,137.0,,manual,https://www.openstreetmap.org/way/1424107146
way,261127135,apartments,231.0,51.183555,71.423124,136.8,,manual,https://www.openstreetmap.org/way/261127135
way,1546810617,construction,2964.0,51.086108,71.381018,136.1,,manual,https://www.openstreetmap.org/way/1546810617
way,236522907,school,1157.0,51.190739,71.402053,136.1,,manual,https://www.openstreetmap.org/way/236522907
way,30658979,apartments,227.0,51.190418,71.419855,135.6,,manual,https://www.openstreetmap.org/way/30658979
way,1424107151,construction,2937.0,51.100504,71.446117,135.5,,manual,https://www.openstreetmap.org/way/1424107151
way,1505049426,construction,2900.0,51.122507,71.360599,134.6,,manual,https://www.openstreetmap.org/way/1505049426
way,1076838435,office,725.0,51.127011,71.398666,134.6,,manual,https://www.openstreetmap.org/way/1076838435
way,1547172046,construction,2900.0,51.119741,71.374393,134.6,,manual,https://www.openstreetmap.org/way/1547172046
way,1546911817,construction,2889.0,51.054438,71.42847,134.4,,manual,https://www.openstreetmap.org/way/1546911817
way,1381418251,construction,2889.0,51.11882,71.472349,134.4,,manual,https://www.openstreetmap.org/way/1381418251
way,1546918594,construction,2877.0,51.090896,71.491025,134.1,,manual,https://www.openstreetmap.org/way/1546918594
way,314995458,school,1123.0,51.122295,71.403818,134.1,,manual,https://www.openstreetmap.org/way/314995458
way,1425752347,construction,2873.0,51.137947,71.387906,134.0,,manual,https://www.openstreetmap.org/way/1425752347
way,1425752342,construction,2873.0,51.13681,71.387331,134.0,,manual,https://www.openstreetmap.org/way/1425752342
way,166500591,yes,17952.0,51.027984,71.463088,134.0,,manual,https://www.openstreetmap.org/way/166500591
way,258536530,yes,17949.0,51.189971,71.476777,134.0,,manual,https://www.openstreetmap.org/way/258536530
way,1424200267,construction,2818.0,51.12442,71.357709,132.7,,manual,https://www.openstreetmap.org/way/1424200267
way,1424200268,construction,2809.0,51.123785,71.356715,132.5,,manual,https://www.openstreetmap.org/way/1424200268
way,258536522,yes,17548.0,51.186052,71.480744,132.5,,manual,https://www.openstreetmap.org/way/258536522
way,1479984347,construction,2807.0,51.0802,71.431866,132.5,,manual,https://www.openstreetmap.org/way/1479984347
way,258904680,hangar,1087.0,51.211546,71.33996,131.9,,manual,https://www.openstreetmap.org/way/258904680
way,258536438,yes,17351.0,51.19342,71.468323,131.7,,manual,https://www.openstreetmap.org/way/258536438
way,1431630878,construction,2775.0,51.155221,71.369353,131.7,,manual,https://www.openstreetmap.org/way/1431630878
way,499634286,residential,143.0,51.110541,71.650079,131.6,,manual,https://www.openstreetmap.org/way/499634286
way,1546902182,construction,2770.0,51.08152,71.420432,131.6,,manual,https://www.openstreetmap.org/way/1546902182
way,1424200262,construction,2764.0,51.121851,71.363271,131.4,,manual,https://www.openstreetmap.org/way/1424200262
way,1390487910,retail,4309.0,51.115633,71.492226,131.3,,manual,https://www.openstreetmap.org/way/1390487910
way,1547172047,construction,2730.0,51.120077,71.371715,130.6,,manual,https://www.openstreetmap.org/way/1547172047
way,1547172044,construction,2730.0,51.119419,71.376866,130.6,,manual,https://www.openstreetmap.org/way/1547172044
way,1551511752,construction,2719.0,51.10526,71.44988,130.4,,manual,https://www.openstreetmap.org/way/1551511752
way,1337015104,yes,16821.0,51.038448,71.4657,129.7,,manual,https://www.openstreetmap.org/way/1337015104
way,1547293576,construction,2673.0,51.129258,71.304657,129.3,,manual,https://www.openstreetmap.org/way/1547293576
